{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_10.igc', 'dec_date': '250111', 'dec_heure': '120833', 'nearest_dist': 759.7588512561554, 'nearest': 'FAYENCE', 'maxi_date': '250111', 'maxi_heure': '141457', 'altiMax': 1630.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14336.igc', 'dec_date': '040611', 'dec_heure': '152954', 'nearest_dist': 346.8828454459616, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '153423', 'altiMax': 904.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14337.igc', 'dec_date': '040611', 'dec_heure': '134127', 'nearest_dist': 329.53112717793545, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '134629', 'altiMax': 875.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14338.igc', 'dec_date': '040611', 'dec_heure': '143253', 'nearest_dist': 361.96522846881993, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '143821', 'altiMax': 912.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14339.igc', 'dec_date': '280611', 'dec_heure': '115936', 'nearest_dist': 351.45338224533907, 'nearest': 'ISSOIRE LE BROC', 'maxi_date': '280611', 'maxi_heure': '141208', 'altiMax': 3432.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1434.igc', 'dec_date': '260311', 'dec_heure': '130441', 'nearest_dist': 194.97014256158354, 'nearest': 'ROMANS SAINT PAUL', 'maxi_date': '260311', 'maxi_heure': '144349', 'altiMax': 3560.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14340.igc', 'dec_date': '280611', 'dec_heure': '125623', 'nearest_dist': 361.1805567712195, 'nearest': 'CHAMBERY CHALLES LES EAUX', 'maxi_date': '280611', 'maxi_heure': '153919', 'altiMax': 1740.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14341.igc', 'dec_date': '200611', 'dec_heure': '123455', 'nearest_dist': 404.64779808024457, 'nearest': "AIRE SUR L'ADOUR", 'maxi_date': '200611', 'maxi_heure': '132315', 'altiMax': 1130.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14342.igc', 'dec_date': '260611', 'dec_heure': '111820', 'nearest_dist': 413.6471190336077, 'nearest': 'COLMAR HOUSSEN', 'maxi_date': '260611', 'maxi_heure': '123852', 'altiMax': 2231.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14343.igc', 'dec_date': '270611', 'dec_heure': '113445', 'nearest_dist': 67497.54106883709, 'nearest': 'OLORON HERRERE', 'maxi_date': '270611', 'maxi_heure': '142837', 'altiMax': 4153.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14344.igc', 'dec_date': '260611', 'dec_heure': '111446', 'nearest_dist': 67480.46235965387, 'nearest': 'OLORON HERRERE', 'maxi_date': '260611', 'maxi_heure': '133310', 'altiMax': 3596.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14345.igc', 'dec_date': '280611', 'dec_heure': '122052', 'nearest_dist': 67475.2215865348, 'nearest': 'OLORON HERRERE', 'maxi_date': '280611', 'maxi_heure': '152756', 'altiMax': 3871.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14346.igc', 'dec_date': '280611', 'dec_heure': '105711', 'nearest_dist': 368.9370379371622, 'nearest': 'GRENOBLE LE VERSOUD', 'maxi_date': '280611', 'maxi_heure': '131453', 'altiMax': 4172.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14347.igc', 'dec_date': '260611', 'dec_heure': '115644', 'nearest_dist': 191.51517822924475, 'nearest': 'GRENOBLE LE VERSOUD', 'maxi_date': '260611', 'maxi_heure': '131608', 'altiMax': 3122.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14348.igc', 'dec_date': '260611', 'dec_heure': '115644', 'nearest_dist': 191.51517822924475, 'nearest': 'GRENOBLE LE VERSOUD', 'maxi_date': '260611', 'maxi_heure': '131608', 'altiMax': 3122.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14349.igc', 'dec_date': '280611', 'dec_heure': '093836', 'nearest_dist': 761.3990752297402, 'nearest': 'FAYENCE', 'maxi_date': '280611', 'maxi_heure': '104640', 'altiMax': 2144.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1435.igc', 'dec_date': '010411', 'dec_heure': '120325', 'nearest_dist': 338.478146013887, 'nearest': 'SAINT GAUDENS MONTREJEAU', 'maxi_date': '010411', 'maxi_heure': '130526', 'altiMax': 3421.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14350.igc', 'dec_date': '290611', 'dec_heure': '124051', 'nearest_dist': 697.2931804615389, 'nearest': 'FAYENCE', 'maxi_date': '290611', 'maxi_heure': '133359', 'altiMax': 2139.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14351.igc', 'dec_date': '290611', 'dec_heure': '110226', 'nearest_dist': 294.41500763415416, 'nearest': 'BARCELONNETTE SAINT PONS', 'maxi_date': '290611', 'maxi_heure': '121046', 'altiMax': 3998.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14352.igc', 'dec_date': '280611', 'dec_heure': '122940', 'nearest_dist': 282.6622486091409, 'nearest': 'BARCELONNETTE SAINT PONS', 'maxi_date': '280611', 'maxi_heure': '141528', 'altiMax': 4427.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14353.igc', 'dec_date': '290611', 'dec_heure': '110334', 'nearest_dist': 356.4640746522011, 'nearest': 'ISSOUDUN LE FAY', 'maxi_date': '290611', 'maxi_heure': '145006', 'altiMax': 1914.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14354.igc', 'dec_date': '290611', 'dec_heure': '141917', 'nearest_dist': 723.3274043712697, 'nearest': 'CHALONS ECURY SUR COOLE', 'maxi_date': '290611', 'maxi_heure': '143145', 'altiMax': 1322.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14355.igc', 'dec_date': '280611', 'dec_heure': '112141', 'nearest_dist': 410.6108475383754, 'nearest': 'PUIMOISSON', 'maxi_date': '280611', 'maxi_heure': '140201', 'altiMax': 4247.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14356.igc', 'dec_date': '290611', 'dec_heure': '121526', 'nearest_dist': 221.50768675207203, 'nearest': 'SALON EYGUIERES', 'maxi_date': '290611', 'maxi_heure': '140102', 'altiMax': 2560.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14357.igc', 'dec_date': '290611', 'dec_heure': '105450', 'nearest_dist': 114.35104418093641, 'nearest': 'BAILLEAU ARMENONVILLE', 'maxi_date': '290611', 'maxi_heure': '140042', 'altiMax': 1746.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14358.igc', 'dec_date': '290611', 'dec_heure': '104706', 'nearest_dist': 409.2903163932413, 'nearest': 'ISSOUDUN LE FAY', 'maxi_date': '290611', 'maxi_heure': '152354', 'altiMax': 1840.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14359.igc', 'dec_date': '290611', 'dec_heure': '103858', 'nearest_dist': 356.2275460302268, 'nearest': 'LA ROCHE SUR YON LES AJONCS', 'maxi_date': '290611', 'maxi_heure': '125222', 'altiMax': 1602.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1436.igc', 'dec_date': '010411', 'dec_heure': '100845', 'nearest_dist': 762.4999312826552, 'nearest': 'FAYENCE', 'maxi_date': '010411', 'maxi_heure': '141409', 'altiMax': 3411.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14360.igc', 'dec_date': '290611', 'dec_heure': '132943', 'nearest_dist': 273.7466723232847, 'nearest': 'LA ROCHE SUR YON LES AJONCS', 'maxi_date': '290611', 'maxi_heure': '155211', 'altiMax': 1833.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14361.igc', 'dec_date': '180511', 'dec_heure': '134016', 'nearest_dist': 330.17008296921995, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '180511', 'maxi_heure': '134908', 'altiMax': 1516.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14362.igc', 'dec_date': '180511', 'dec_heure': '144009', 'nearest_dist': 328.97035261699955, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '180511', 'maxi_heure': '145245', 'altiMax': 1465.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14363.igc', 'dec_date': '180511', 'dec_heure': '152853', 'nearest_dist': 324.20309230904326, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '180511', 'maxi_heure': '154241', 'altiMax': 1231.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14364.igc', 'dec_date': '250511', 'dec_heure': '123525', 'nearest_dist': 299.8132228987795, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '250511', 'maxi_heure': '125421', 'altiMax': 1125.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14365.igc', 'dec_date': '260611', 'dec_heure': '095125', 'nearest_dist': 400.77213898077537, 'nearest': 'COLMAR HOUSSEN', 'maxi_date': '260611', 'maxi_heure': '112327', 'altiMax': 1764.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14366.igc', 'dec_date': '250511', 'dec_heure': '141510', 'nearest_dist': 339.0810824473943, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '250511', 'maxi_heure': '141930', 'altiMax': 1036.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14367.igc', 'dec_date': '290611', 'dec_heure': '082835', 'nearest_dist': 428.5495238255479, 'nearest': 'LA ROCHE SUR YON LES AJONCS', 'maxi_date': '290611', 'maxi_heure': '145755', 'altiMax': 1968.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14368.igc', 'dec_date': '290511', 'dec_heure': '133018', 'nearest_dist': 316.47113014017356, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '290511', 'maxi_heure': '133458', 'altiMax': 1069.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14369.igc', 'dec_date': '190611', 'dec_heure': '121451', 'nearest_dist': 427.17247037628994, 'nearest': 'FLORAC SAINTE ENIMIE', 'maxi_date': '190611', 'maxi_heure': '123611', 'altiMax': 2151.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1437.igc', 'dec_date': '010411', 'dec_heure': '111127', 'nearest_dist': 200.58307835552517, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '010411', 'maxi_heure': '134403', 'altiMax': 2364.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14370.igc', 'dec_date': '290511', 'dec_heure': '153205', 'nearest_dist': 340.34946233126016, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '290511', 'maxi_heure': '154537', 'altiMax': 1313.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14371.igc', 'dec_date': '120611', 'dec_heure': '143344', 'nearest_dist': 344.0119941419048, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '120611', 'maxi_heure': '145424', 'altiMax': 1438.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14372.igc', 'dec_date': '200611', 'dec_heure': '114741', 'nearest_dist': 39.152218375727124, 'nearest': 'FLORAC SAINTE ENIMIE', 'maxi_date': '200611', 'maxi_heure': '145553', 'altiMax': 2599.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14373.igc', 'dec_date': '290611', 'dec_heure': '090231', 'nearest_dist': 395.0719755293242, 'nearest': 'LA ROCHE SUR YON LES AJONCS', 'maxi_date': '290611', 'maxi_heure': '155315', 'altiMax': 1897.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14374.igc', 'dec_date': '230611', 'dec_heure': '122945', 'nearest_dist': 422.76483031762416, 'nearest': 'FLORAC SAINTE ENIMIE', 'maxi_date': '230611', 'maxi_heure': '132853', 'altiMax': 2125.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14375.igc', 'dec_date': '240611', 'dec_heure': '105149', 'nearest_dist': 382.5967414623098, 'nearest': 'FLORAC SAINTE ENIMIE', 'maxi_date': '240611', 'maxi_heure': '124605', 'altiMax': 2220.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14376.igc', 'dec_date': '240611', 'dec_heure': '135252', 'nearest_dist': 419.1237780211235, 'nearest': 'FLORAC SAINTE ENIMIE', 'maxi_date': '240611', 'maxi_heure': '151848', 'altiMax': 2359.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14377.igc', 'dec_date': '150511', 'dec_heure': '103734', 'nearest_dist': 338.25049738540923, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '150511', 'maxi_heure': '112102', 'altiMax': 1619.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14378.igc', 'dec_date': '040511', 'dec_heure': '125922', 'nearest_dist': 318.6413816742531, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040511', 'maxi_heure': '130642', 'altiMax': 1014.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14379.igc', 'dec_date': '040511', 'dec_heure': '135147', 'nearest_dist': 317.9526707150326, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040511', 'maxi_heure': '141107', 'altiMax': 1516.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1438.igc', 'dec_date': '200311', 'dec_heure': '113244', 'nearest_dist': 343.1240579498004, 'nearest': 'VINON', 'maxi_date': '200311', 'maxi_heure': '142307', 'altiMax': 3804.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14380.igc', 'dec_date': '040511', 'dec_heure': '145807', 'nearest_dist': 332.92201358665034, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040511', 'maxi_heure': '150707', 'altiMax': 1312.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14381.igc', 'dec_date': '040511', 'dec_heure': '153800', 'nearest_dist': 310.3914861763376, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040511', 'maxi_heure': '160036', 'altiMax': 1286.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14382.igc', 'dec_date': '210511', 'dec_heure': '133122', 'nearest_dist': 308.8851589404805, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '210511', 'maxi_heure': '133926', 'altiMax': 1551.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14383.igc', 'dec_date': '290611', 'dec_heure': '093525', 'nearest_dist': 311.52223645474226, 'nearest': 'LA ROCHE SUR YON LES AJONCS', 'maxi_date': '290611', 'maxi_heure': '150709', 'altiMax': 2008.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14384.igc', 'dec_date': '120611', 'dec_heure': '120500', 'nearest_dist': 329.6920603968622, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '120611', 'maxi_heure': '123112', 'altiMax': 1595.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14385.igc', 'dec_date': '120611', 'dec_heure': '133808', 'nearest_dist': 321.465138391824, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '120611', 'maxi_heure': '135236', 'altiMax': 1397.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14386.igc', 'dec_date': '010511', 'dec_heure': '122255', 'nearest_dist': 309.95791371166007, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '010511', 'maxi_heure': '130923', 'altiMax': 1243.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14387.igc', 'dec_date': '290611', 'dec_heure': '104414', 'nearest_dist': 57.55826525843649, 'nearest': 'BAILLEAU ARMENONVILLE', 'maxi_date': '290611', 'maxi_heure': '143033', 'altiMax': 1876.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14388.igc', 'dec_date': '010511', 'dec_heure': '133935', 'nearest_dist': 318.7456349429229, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '010511', 'maxi_heure': '134307', 'altiMax': 963.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14389.igc', 'dec_date': '010511', 'dec_heure': '140747', 'nearest_dist': 340.4841784659769, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '010511', 'maxi_heure': '145407', 'altiMax': 1309.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1439.igc', 'dec_date': '210311', 'dec_heure': '115730', 'nearest_dist': 350.26797314011196, 'nearest': 'VINON', 'maxi_date': '210311', 'maxi_heure': '142044', 'altiMax': 2901.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14390.igc', 'dec_date': '080511', 'dec_heure': '133719', 'nearest_dist': 320.89694282691005, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '080511', 'maxi_heure': '134239', 'altiMax': 1029.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14391.igc', 'dec_date': '040611', 'dec_heure': '105354', 'nearest_dist': 305.69938769066505, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '105738', 'altiMax': 867.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14392.igc', 'dec_date': '250611', 'dec_heure': '114744', 'nearest_dist': 398.5556321177999, 'nearest': 'FLORAC SAINTE ENIMIE', 'maxi_date': '250611', 'maxi_heure': '151136', 'altiMax': 3120.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14393.igc', 'dec_date': '040611', 'dec_heure': '115946', 'nearest_dist': 329.27825865662396, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '120414', 'altiMax': 881.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14394.igc', 'dec_date': '040611', 'dec_heure': '132900', 'nearest_dist': 289.727908784758, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '134032', 'altiMax': 960.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14395.igc', 'dec_date': '300411', 'dec_heure': '122753', 'nearest_dist': 321.8538820882425, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '300411', 'maxi_heure': '123521', 'altiMax': 957.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14396.igc', 'dec_date': '300411', 'dec_heure': '131927', 'nearest_dist': 303.0356940292728, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '300411', 'maxi_heure': '135347', 'altiMax': 1664.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14397.igc', 'dec_date': '210511', 'dec_heure': '121609', 'nearest_dist': 343.7259530845434, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '210511', 'maxi_heure': '124033', 'altiMax': 1543.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14398.igc', 'dec_date': '210511', 'dec_heure': '145551', 'nearest_dist': 307.1513340390214, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '210511', 'maxi_heure': '150131', 'altiMax': 1070.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14399.igc', 'dec_date': '210511', 'dec_heure': '153102', 'nearest_dist': 294.4039577503151, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '210511', 'maxi_heure': '153522', 'altiMax': 866.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_144.igc', 'dec_date': '250211', 'dec_heure': '101123', 'nearest_dist': 293.9544581951928, 'nearest': 'SAINT MARTIN DE LONDRES', 'maxi_date': '250211', 'maxi_heure': '114617', 'altiMax': 4332.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_1440.igc', 'dec_date': '230311', 'dec_heure': '115703', 'nearest_dist': 338.9432597966214, 'nearest': 'VINON', 'maxi_date': '230311', 'maxi_heure': '145942', 'altiMax': 3245.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14400.igc', 'dec_date': '290611', 'dec_heure': '131014', 'nearest_dist': 209.4395901867894, 'nearest': 'SALON EYGUIERES', 'maxi_date': '290611', 'maxi_heure': '134726', 'altiMax': 2353.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14401.igc', 'dec_date': '290611', 'dec_heure': '085804', 'nearest_dist': 474.20983528193966, 'nearest': 'LA ROCHE SUR YON LES AJONCS', 'maxi_date': '290611', 'maxi_heure': '150740', 'altiMax': 1984.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14402.igc', 'dec_date': '110611', 'dec_heure': '135349', 'nearest_dist': 350.8901986558485, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '110611', 'maxi_heure': '140309', 'altiMax': 1298.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14403.igc', 'dec_date': '110611', 'dec_heure': '143937', 'nearest_dist': 338.7465557615148, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '110611', 'maxi_heure': '144653', 'altiMax': 1115.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14404.igc', 'dec_date': '080511', 'dec_heure': '151721', 'nearest_dist': 344.30224093387744, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '080511', 'maxi_heure': '152249', 'altiMax': 1017.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14405.igc', 'dec_date': '040611', 'dec_heure': '124636', 'nearest_dist': 289.17818796841385, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '125424', 'altiMax': 1120.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14406.igc', 'dec_date': '040611', 'dec_heure': '145349', 'nearest_dist': 311.4112158922786, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '150141', 'altiMax': 1040.0}
{'path': 'J:\\OneDrive\\Vol a voile\\Fichiers igc degribes\\NetCoupe2011_14407.igc', 'dec_date': '040611', 'dec_heure': '153958', 'nearest_dist': 329.27825865662396, 'nearest': 'STRASBOURG NEUHOF', 'maxi_date': '040611', 'maxi_heure': '155026', 'altiMax': 1056.0}
